"","Column","activity_nr","X.x","reporting_id","state_flag","estab_name","site_address","site_city","site_state","site_zip","owner_type","owner_code","adv_notice","safety_hlth","sic_code","naics_code","insp_type","insp_scope","why_no_insp","union_status","safety_manuf","safety_const","safety_marit","health_manuf","health_const","health_marit","migrant","mail_street","mail_city","mail_state","mail_zip","host_est_key","nr_in_estab","open_date","case_mod_date","close_conf_date","close_case_date","ld_dt","year","X.y","citation_id","delete_flag","standard","viol_type","issuance_date","abate_date","abate_complete","current_penalty","initial_penalty","contest_date","final_order_date","nr_instances","nr_exposed","rec","gravity","emphasis","hazcat","fta_insp_nr","fta_issuance_date","fta_penalty","fta_contest_date","fta_final_order_date","hazsub1","hazsub2","hazsub3","hazsub4","hazsub5","load_dt"
"601",3084,331900134,1347,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","US PENITENTIARY13777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",930,"2012-01-17","2019-11-23","2012-01-18","2012-06-13","2019-11-24 00:22:54 EST",2012,3305643,"01010","","19100305 B01 II","S","2012-05-24","2012-06-05","2",0,0,"","2012-06-20",2,6,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"602",3085,331900134,1347,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","US PENITENTIARY13777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",930,"2012-01-17","2019-11-23","2012-01-18","2012-06-13","2019-11-24 00:22:54 EST",2012,3305641,"01008","","19100304 B03 I","S","2012-05-24","2012-06-05","2",0,0,"","2012-06-20",2,15,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"603",3086,331900134,1347,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","US PENITENTIARY13777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",930,"2012-01-17","2019-11-23","2012-01-18","2012-06-13","2019-11-24 00:22:54 EST",2012,3305636,"01003","","19100157 C04","S","2012-05-24","2012-05-30","2",0,0,"","2012-06-20",1,14,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"604",3087,331900134,1347,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","US PENITENTIARY13777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",930,"2012-01-17","2019-11-23","2012-01-18","2012-06-13","2019-11-24 00:22:54 EST",2012,3305640,"01007","","19100303 F02","S","2012-05-24","2012-05-30","2",0,0,"","2012-06-20",1,5,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"605",3088,331900134,1347,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","US PENITENTIARY13777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",930,"2012-01-17","2019-11-23","2012-01-18","2012-06-13","2019-11-24 00:22:54 EST",2012,3305638,"01005","","19100303 B01 II","S","2012-05-24","2012-05-30","2",0,0,"","2012-06-20",1,8,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"606",3089,331900134,1347,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","US PENITENTIARY13777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",930,"2012-01-17","2019-11-23","2012-01-18","2012-06-13","2019-11-24 00:22:54 EST",2012,3305639,"01006","","19100303 B02","S","2012-05-24","2012-05-30","2",0,0,"","2012-06-20",2,6,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"607",3090,331900134,1347,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","US PENITENTIARY13777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",930,"2012-01-17","2019-11-23","2012-01-18","2012-06-13","2019-11-24 00:22:54 EST",2012,3305630,"02001","","19100165 E","O","2012-05-24","","3",0,0,"","2012-06-20",1,45,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"608",3091,331900134,1347,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","US PENITENTIARY13777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",930,"2012-01-17","2019-11-23","2012-01-18","2012-06-13","2019-11-24 00:22:54 EST",2012,3305635,"01002","","19100147 D04 I","S","2012-05-24","2012-05-30","2",0,0,"","2012-06-20",1,9,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"609",3092,331900134,1347,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","US PENITENTIARY13777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",930,"2012-01-17","2019-11-23","2012-01-18","2012-06-13","2019-11-24 00:22:54 EST",2012,3305631,"01013","","19100334 A03 II","S","2012-05-24","2012-05-30","2",0,0,"","2012-06-20",1,15,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"610",3093,331900134,1347,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","US PENITENTIARY13777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",930,"2012-01-17","2019-11-23","2012-01-18","2012-06-13","2019-11-24 00:22:54 EST",2012,3305634,"01001","","19100147 C06 I B","S","2012-05-24","2012-05-30","2",0,0,"","2012-06-20",1,9,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"611",3094,331900134,1347,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","US PENITENTIARY13777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",930,"2012-01-17","2019-11-23","2012-01-18","2012-06-13","2019-11-24 00:22:54 EST",2012,3305644,"01011","","19100305 B02 I","S","2012-05-24","2012-06-05","2",0,0,"","2012-06-20",2,5,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"612",3095,331900134,1347,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","US PENITENTIARY13777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",930,"2012-01-17","2019-11-23","2012-01-18","2012-06-13","2019-11-24 00:22:54 EST",2012,3305632,"01012","","19100305 G01 IV A","S","2012-05-24","2012-05-30","2",0,0,"","2012-06-20",1,9,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"613",3096,331900134,1347,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","US PENITENTIARY13777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",930,"2012-01-17","2019-11-23","2012-01-18","2012-06-13","2019-11-24 00:22:54 EST",2012,3305629,"01004","","19100212 A05","S","2012-05-24","2012-05-30","2",0,0,"","2012-06-20",1,15,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"614",3097,331900134,1347,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","US PENITENTIARY13777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",930,"2012-01-17","2019-11-23","2012-01-18","2012-06-13","2019-11-24 00:22:54 EST",2012,3305642,"01009","","19100304 F01 IV","S","2012-05-24","","3",0,0,"","2012-06-20",1,4,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"615",3098,331900563,1348,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","FEDERAL CORRECTIONAL INSTITUTE 113777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",930,"2012-01-17","2019-11-23","2012-01-18","2013-05-22","2019-11-24 00:22:54 EST",2013,3305720,"01002","","19100253 E06 II","S","2012-05-24","2012-06-05","2",0,0,"","2012-06-20",1,6,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"616",3099,331900563,1348,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","FEDERAL CORRECTIONAL INSTITUTE 113777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",930,"2012-01-17","2019-11-23","2012-01-18","2013-05-22","2019-11-24 00:22:54 EST",2013,3305724,"01008","","19100334 A03 II","S","2012-05-24","2012-05-30","2",0,0,"","2012-06-20",3,6,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"617",3100,331900563,1348,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","FEDERAL CORRECTIONAL INSTITUTE 113777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",930,"2012-01-17","2019-11-23","2012-01-18","2013-05-22","2019-11-24 00:22:54 EST",2013,3305719,"01003","","19100303 B07 I","S","2012-05-24","2012-05-30","2",0,0,"","2012-06-20",2,8,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"618",3101,331900563,1348,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","FEDERAL CORRECTIONAL INSTITUTE 113777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",930,"2012-01-17","2019-11-23","2012-01-18","2013-05-22","2019-11-24 00:22:54 EST",2013,3305718,"01006","","19100305 B02","S","2012-05-24","2012-05-30","2",0,0,"","2012-06-20",1,3,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"619",3102,331900563,1348,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","FEDERAL CORRECTIONAL INSTITUTE 113777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",930,"2012-01-17","2019-11-23","2012-01-18","2013-05-22","2019-11-24 00:22:54 EST",2013,3305716,"01004","","19100303 F02","S","2012-05-24","2012-06-05","2",0,0,"","2012-06-20",1,6,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"620",3103,331900563,1348,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","FEDERAL CORRECTIONAL INSTITUTE 113777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",930,"2012-01-17","2019-11-23","2012-01-18","2013-05-22","2019-11-24 00:22:54 EST",2013,3305723,"01007","","19100305 G02 II","S","2012-05-24","2012-05-30","2",0,0,"","2012-06-20",2,6,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"621",3104,331900563,1348,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","FEDERAL CORRECTIONAL INSTITUTE 113777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",930,"2012-01-17","2019-11-23","2012-01-18","2013-05-22","2019-11-24 00:22:54 EST",2013,3305725,"02002","","19100305 G01 IV A","O","2012-05-24","2012-05-30","2",0,0,"","2012-06-20",1,4,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"622",3105,331900563,1348,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","FEDERAL CORRECTIONAL INSTITUTE 113777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",930,"2012-01-17","2019-11-23","2012-01-18","2013-05-22","2019-11-24 00:22:54 EST",2013,3305722,"02001","","19100157 C01","O","2012-05-24","","3",0,0,"","2012-06-20",1,4,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"623",3106,331900563,1348,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","FEDERAL CORRECTIONAL INSTITUTE 113777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",930,"2012-01-17","2019-11-23","2012-01-18","2013-05-22","2019-11-24 00:22:54 EST",2013,3305721,"01001","","19100303 B02","S","2012-05-24","2012-05-30","2",0,0,"","2012-06-20",2,8,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"624",3107,331900563,1348,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","FEDERAL CORRECTIONAL INSTITUTE 113777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",930,"2012-01-17","2019-11-23","2012-01-18","2013-05-22","2019-11-24 00:22:54 EST",2013,3305717,"01005","","19100305 A02 IX","S","2012-05-24","2012-05-30","2",0,0,"","2012-06-20",2,6,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"625",3108,331900639,1349,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","FEDERAL CORRECTIONAL INSTITUTE 213777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",938,"2012-01-17","2019-11-23","2012-01-18","2013-05-22","2019-11-24 00:22:54 EST",2013,3305735,"01005","","19100304 B03 I","S","2012-05-24","2012-06-05","2",0,0,"","2012-06-20",5,8,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"626",3109,331900639,1349,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","FEDERAL CORRECTIONAL INSTITUTE 213777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",938,"2012-01-17","2019-11-23","2012-01-18","2013-05-22","2019-11-24 00:22:54 EST",2013,3305738,"01002","","19100157 C04","S","2012-05-24","","3",0,0,"","2012-06-20",1,15,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"627",3110,331900639,1349,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","FEDERAL CORRECTIONAL INSTITUTE 213777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",938,"2012-01-17","2019-11-23","2012-01-18","2013-05-22","2019-11-24 00:22:54 EST",2013,3305739,"01006","","19100305 B03 II","S","2012-05-24","2012-05-30","2",0,0,"","2012-06-20",1,8,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"628",3111,331900639,1349,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","FEDERAL CORRECTIONAL INSTITUTE 213777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",938,"2012-01-17","2019-11-23","2012-01-18","2013-05-22","2019-11-24 00:22:54 EST",2013,3305740,"01001","","19100157 C01","S","2012-05-24","2012-05-30","2",0,0,"","2012-06-20",1,5,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"629",3112,331900639,1349,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","FEDERAL CORRECTIONAL INSTITUTE 213777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",938,"2012-01-17","2019-11-23","2012-01-18","2013-05-22","2019-11-24 00:22:54 EST",2013,3305736,"01004","","19100303 B07 I","S","2012-05-24","2012-05-30","2",0,0,"","2012-06-20",1,6,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"630",3113,331900639,1349,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","FEDERAL CORRECTIONAL INSTITUTE 213777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",938,"2012-01-17","2019-11-23","2012-01-18","2013-05-22","2019-11-24 00:22:54 EST",2013,3305737,"01003","","19100303 B02","S","2012-05-24","2012-05-30","2",0,0,"","2012-06-20",1,4,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"631",3114,331900647,1350,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","FCI - CAMP13777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",938,"2012-01-17","2019-11-23","2012-01-18","2013-05-22","2019-11-24 00:22:54 EST",2013,3305744,"02001","","19100305 G01 IV B","O","2012-05-24","2012-05-30","2",0,0,"","2012-06-20",1,4,"",NA,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"632",3115,331900647,1350,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","FCI - CAMP13777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",938,"2012-01-17","2019-11-23","2012-01-18","2013-05-22","2019-11-24 00:22:54 EST",2013,3305741,"01002","","19100305 B02","S","2012-05-24","2012-05-30","2",0,0,"","2012-06-20",1,8,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"633",3116,331900647,1350,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","FCI - CAMP13777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",938,"2012-01-17","2019-11-23","2012-01-18","2013-05-22","2019-11-24 00:22:54 EST",2013,3305742,"01001","","19100303 B02","S","2012-05-24","2012-05-30","2",0,0,"","2012-06-20",2,8,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"634",3117,331900647,1350,936200,NA,"DEPARTMENT OF JUSTICE, BUREAU OF PRISONS","FCI - CAMP13777 AIR EXPRESSWAY BOULEVARD","VICTORVILLE","CA",92394,"D",1500,"Y","S",NA,922140,"H","A","I","A","","",NA,"","","",NA,"P.O. BOX 5400","ADELANTO","CA",92301,"HOST_EST_KEY_VALUE",938,"2012-01-17","2019-11-23","2012-01-18","2013-05-22","2019-11-24 00:22:54 EST",2013,3305743,"01003","","19100305 G01 IV A","S","2012-05-24","2012-05-30","2",0,0,"","2012-06-20",1,8,"",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:48 EST"
"635",3131,335245585,1358,936100,NA,"FEDERAL BUREAU OF PRISONS","5701 8TH STREET CAMP PARKS","DUBLIN","CA",94568,"D",1503,"N","S",NA,922140,"B","B","I","A","","",NA,"","","",NA,"5701 8TH STREET - CAMP PARKS","DUBLIN","CA",94568,"HOST_EST_KEY_VALUE",100,"2012-07-18","2019-11-23","2012-07-18","2012-08-15","2019-11-24 00:22:55 EST",2012,3344490,"01002","","19100305 G01 III","S","2012-08-02","2012-08-23","2",0,0,"","2012-08-28",1,3,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:51 EST"
"636",3132,335245585,1358,936100,NA,"FEDERAL BUREAU OF PRISONS","5701 8TH STREET CAMP PARKS","DUBLIN","CA",94568,"D",1503,"N","S",NA,922140,"B","B","I","A","","",NA,"","","",NA,"5701 8TH STREET - CAMP PARKS","DUBLIN","CA",94568,"HOST_EST_KEY_VALUE",100,"2012-07-18","2019-11-23","2012-07-18","2012-08-15","2019-11-24 00:22:55 EST",2012,3344491,"01001","","19100303 B02","S","2012-08-02","2012-08-23","2",0,0,"","2012-08-28",1,3,"",1,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:51 EST"
"637",3133,335612602,1359,936100,NA,"U.S. DEPT OF JUSTICE FEDERAL BUREAU OF PRISONS","5701 8TH STREET","DUBLIN","CA",94568,"D",1503,"N","S",NA,922140,"B","B","I","A","","",NA,"","","",NA,"5701 8TH STREET - CAMP PARKS","DUBLIN","CA",94568,"HOST_EST_KEY_VALUE",100,"2012-08-03","2019-11-23","2012-08-03","2012-08-03","2019-11-24 00:22:55 EST",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638",3134,335646626,1360,936100,NA,"U.S. DEPT. OF JUSTICE FEDERAL BUREAU OF PRISONS FEDERAL CORRECTIONAL INSTITUTION","5765 8TH STREETCAMP PARKS","DUBLIN","CA",94568,"D",1503,"N","S",NA,922140,"B","B","I","A","","",NA,"","","",NA,"5701 8TH STREET - CAMP PARKS","DUBLIN","CA",94568,"HOST_EST_KEY_VALUE",261,"2012-08-09","2019-11-23","2012-08-09","2012-10-09","2019-11-24 00:22:55 EST",2012,3351743,"01001","","19100037 A04","S","2012-08-20","2012-10-02","2",0,0,"","2012-09-18",3,2,"C",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:52 EST"
"639",3135,335655007,1361,936100,NA,"U.S. DEPT OF JUSTICE FEDERAL BUREAU OF PRISONS","5765 8TH STREET - CAMP PARKS","DUBLIN","CA",94568,"D",1503,"N","S",NA,922140,"B","B","I","A","","",NA,"","","",NA,"5701 8TH STREET - CAMP PARKS","DUBLIN","CA",94568,"HOST_EST_KEY_VALUE",261,"2012-08-09","2019-11-23","2012-08-09","2012-09-12","2019-11-24 00:22:55 EST",2012,3351866,"01001","","19100024 F","S","2012-08-20","2012-10-02","2",0,0,"","2012-09-18",3,50,"C",5,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:52 EST"
"640",3150,337062467,1369,936100,NA,"U.S. DEPT. OF JUSTICE FEDERAL BUREAU OF PRISONS FEDERAL CORRECTIONAL INSTITUTION","5765 8TH STREET - CAMP PARKS","DUBLIN","CA",94568,"D",1503,"N","S",NA,922140,"B","B","I","A","","",NA,"","","",NA,"5701 8TH STREET - CAMP PARKS","DUBLIN","CA",94568,"HOST_EST_KEY_VALUE",247,"2012-10-25","2019-11-23","2012-11-01","2013-02-19","2019-11-24 00:22:56 EST",2013,3371702,"01002","","19100178 L06","S","2012-12-11","2013-01-30","2",0,0,"","2013-01-08",5,15,"",10,NA,"",NA,"",NA,NA,NA,"","",NA,"",NA,"2019-12-01 00:31:53 EST"
